name_list,address_list,maps_url,place_id,name_google,address_google,phone_local,phone_international,lat,lng,opening_hours,rating,total_ratings,website,business_status
ZUS Coffee – Kipmall Bangi,"1K-03A, Level 1, No. 1 Jalan Medan Bangi Business Park Bangi Golf Resort) Off, Persiaran Kemajuan, Seksyen 6, 43650 Bandar Baru Bangi, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Kipmall+Bangi/@2.9535345,101.7545274,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdc9347d1aa06f:0x8a1806fbf5cd8b7!8m2!3d2.9535345!4d101.7571023!16s%2Fg%2F11y2w319lf?entry=tts",ChIJb6AafTTJzTERt9hcv2-AoQg,ZUS Coffee - KIPMall Bangi,"1K-03A, Level 1. 1 Jalan Medan Bangi Business Park Bangi Golf, Resort, Off, Persiaran Kemajuan, Seksyen 6, 43650 Bandar Baru Bangi, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9535345,101.7571023,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: Closed,3.8,40,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Universiti Malaya Centre for Continuing Education,"VIP Dining, Cyberview 23, Jalan Teknokrat 3, Cyber 4, 63000 Cyberjaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Universiti+Malaya+Centre+for+Continuing+Education/@2.9293813,101.6525946,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb7d045244247:0xa25a9d5f9a151d12!8m2!3d2.9293813!4d101.6551695!16s%2Fg%2F11vq8ybz7h?entry=tts",ChIJR0IkRdC3zTEREh0Vml-dWqI,ZUS Coffee - Universiti Malaya Centre for Continuing Education,"VIP Dining, Cyberview 23, Jalan Teknokrat 3, Cyber 4, 63000 Cyberjaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9298598,101.6544868,Monday: 8:00 AM – 4:40 PM; Tuesday: 8:00 AM – 4:40 PM; Wednesday: 8:00 AM – 4:40 PM; Thursday: 8:00 AM – 4:40 PM; Friday: 8:00 AM – 4:40 PM; Saturday: Closed; Sunday: Closed,4.3,23,https://zuscoffee.com/,OPERATIONAL
Ready-To Zus – Holiday Inn Express Hotel KL,"Lot G01, Ground Floor, 84, Jalan Raja Chulan, Kuala Lumpur, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","https://www.google.com/maps/place/Ready-To+ZUS+-+Holiday+Inn+Express+Hotel+KL/@3.1507827,101.7061226,17z/data=!3m2!4b1!5s0x31cc362acebd546f:0x5a003db8913fb400!4m6!3m5!1s0x31cc37aa025c7031:0x7ef298ec7f3255e!8m2!3d3.1507827!4d101.7086975!16s%2Fg%2F11vs8p7yf1?entry=tts&g_ep=EgoyMDI0MDcxMC4wKgBIAVAD",ChIJMXBcAqo3zDERXiXzx44p7wc,ZUS Coffee - Holiday Inn Express Hotel KL,"Lot G01, Ground Floor, 84, Jalan Raja Chulan, Kuala Lumpur, 50200 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.1507827,101.7086975,Monday: 7:00 AM – 9:40 PM; Tuesday: 7:00 AM – 9:40 PM; Wednesday: 7:00 AM – 9:40 PM; Thursday: 7:00 AM – 9:40 PM; Friday: 7:00 AM – 9:40 PM; Saturday: 7:00 AM – 9:40 PM; Sunday: 7:00 AM – 9:40 PM,3.9,100,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – MSU Medical Centre,"Lot A01 (Ground Floor), MSU Medical Centre, University Drive, Off Persiaran Olahraga, Seksyen 13, 40100 Shah Alam, Selangor.","https://www.google.com/maps/place/ZUS+Coffee+-+MSU+Medical+Centre/@3.0767666,101.5502404,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4d6659a969ff:0xea5b3525e9607138!8m2!3d3.0767666!4d101.5528153!16s%2Fg%2F11vr_gw_cm?entry=tts",ChIJ_2mpWWZNzDEROHFg6SU1W-o,ZUS Coffee - MSU Medical Centre,"Lot A01 (Ground Floor), MSU Medical Centre, University Drive, Off, Persiaran Olahraga, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0767666,101.5528153,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,3.9,69,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Bandar Teknologi Kajang,"No. G-8 (Ground Floor), Jalan 1/2, HILLPARK RESIDENCE, Seksyen 1 Bandar Teknologi Kajang, 43500 Semenyih, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Bandar+Teknologi+Kajang/@2.9706728,101.8243639,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdcd287c104333:0x46d7fad2c7aba9a5!8m2!3d2.9706728!4d101.8269388!16s%2Fg%2F11vpcz9gcp?entry=tts",ChIJM0MQfCjNzTERpamrx9L610Y,ZUS Coffee • Bandar Teknologi Kajang,"No. G-8 (Ground Floor), Jalan 1/2, Hillpark Residence, Seksyen 1, Bandar Teknologi Kajang, 43500 Semenyih, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9706728,101.8269388,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,3.9,85,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Menara VSQ Petaling Jaya,"B03, Ground Floor, VSQ@PJ City Centre, Jalan Utara, 46200 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Menara+VSQ+Petaling+Jaya/@3.1071963,101.6373688,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4b458a191a05:0xd837aa7c8c70f461!8m2!3d3.1071963!4d101.6399437!16s%2Fg%2F11lcphxnfx?entry=tts",ChIJBRoZikVLzDERYfRwjHyqN9g,"ZUS Coffee - Menara VSQ, Petaling Jaya","Block 03, Ground Floor, VSQ@PJ City Centre, Jln Utara, Pjs 52, 46200 Petaling Jaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1071963,101.6399437,Monday: 7:00 AM – 8:40 PM; Tuesday: 7:00 AM – 8:40 PM; Wednesday: 7:00 AM – 8:40 PM; Thursday: 7:00 AM – 8:40 PM; Friday: 7:00 AM – 8:40 PM; Saturday: 7:00 AM – 8:40 PM; Sunday: 7:00 AM – 8:40 PM,4.6,66,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Damansara Damai,"L-013 (Ground Floor), Vista Shop, Jalan PJU 10/2A, Damansara Damai,47830 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Damansara+Damai/@3.1969623,101.5912082,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc452602dfc9df:0x6db03ee51ef24daa!8m2!3d3.1969623!4d101.5937831!16s%2Fg%2F11lcpjgwx0?entry=tts",ChIJ38nfAiZFzDERqk3yHuU-sG0,ZUS Coffee - Damansara Damai,"L-013 (Ground Floor, Vista Shop, Jalan PJU 10/2a, Damansara Damai, 47830 Petaling Jaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1969623,101.5937831,Monday: 7:00 AM – 9:40 PM; Tuesday: 7:00 AM – 9:40 PM; Wednesday: 7:00 AM – 9:40 PM; Thursday: 7:00 AM – 9:40 PM; Friday: 7:00 AM – 9:40 PM; Saturday: 7:00 AM – 9:40 PM; Sunday: 7:00 AM – 9:40 PM,4.2,50,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – AEON Mall Cheras Selatan,"KF3 & KF5, First Floor, Aeon Mall Cheras,�Selatan, Jalan Cheras Perdana Cheras, 43200,�Balakong, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+AEON+Mall+Cheras+Selatan/@3.0335617,101.7624676,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc35958c6f6853:0xb3ccbd840db7171a!8m2!3d3.0335617!4d101.7650425!16s%2Fg%2F11vrgzct_n?entry=tts",ChIJU2hvjJU1zDERGhe3DYS9zLM,ZUS Coffee - AEON Mall Cheras Selatan,"KF3 & KF5, First Floor, Aeon Mall Cheras Jalan Cheras Perdana Cheras, 43200 Balakong, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0335152,101.7650236,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4,115,https://zuscoffee.com/,OPERATIONAL
"ZUS Coffee – Setia Prima, Setia Alam","8-1-2 (Ground Floor), Jalan Setia Prima P U13/P, Setia Alam, 40170 Shah Alam, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Setia+Prima+Setia+Alam/@3.0995352,101.4420099,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc53f80d57ca67:0x84e5375e64461a7!8m2!3d3.0995352!4d101.4445848!16s%2Fg%2F11vkb2msxb?entry=tts",ChIJZ8pXDfhTzDERp2FE5nVTTgg,"ZUS Coffee - Setia Prima, Setia Alam","8-1-2 (Ground Floor, Jalan Setia Prima P U13/P, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0995352,101.4445848,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4.4,91,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – The Glenz @Glenmarie,"G-3B (Ground Floor), Subplace Boulevard Pusat Kormersil Vestland, No.6, Jalan Juruanalisis U1/35, Seksyen U1, 40150 Shah Alam, Selangor Darul Ehsan","https://www.google.com/maps/place/ZUS+Coffee+-+The+Glenz+@Glenmarie/@3.0817081,101.5600024,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4dac687143cf:0x8a9e28154bab3ce9!8m2!3d3.0817081!4d101.5625773!16s%2Fg%2F11y2fqdl4n?entry=tts",ChIJz0NxaKxNzDER6TyrSxUonoo,ZUS Coffee - Vestland Commercial Centre,"G-3B (Ground Floor), Subplace Boulevard Pusat Kormersil Vestland, 6, Jalan Juruanalisis U1/35, Seksyen U1, 40150 Shah Alam, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0817081,101.5625773,Monday: 7:00 AM – 9:40 PM; Tuesday: 7:00 AM – 9:40 PM; Wednesday: 7:00 AM – 9:40 PM; Thursday: 7:00 AM – 9:40 PM; Friday: 7:00 AM – 9:40 PM; Saturday: 7:00 AM – 9:40 PM; Sunday: 7:00 AM – 9:40 PM,4.1,91,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Puchong Utama,"A-G-9 (Ground Floor), Block A, Dataran Puchong, Jalan PU 7/1, Taman Puchong Utama, 47140 Puchong, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Puchong+Utama/@2.9909118,101.614981,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb549beb2881d:0x47eaf008f2746d91!8m2!3d2.9909118!4d101.6175559!16s%2Fg%2F11vk4rnjt3?entry=tts",ChIJHYiyvkm1zTERkW108gjw6kc,ZUS Coffee - Puchong Utama,"A-G-9 (Ground Floor), Block A, Dataran Puchong, Jalan PU 7/1, Taman Puchong Utama, 47140 Puchong, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9912422,101.6172243,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,3.8,104,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Sunway Pyramid,"Lot LG2.37, Level LG2, Sunway Pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Sunway+Pyramid/@3.0726918,101.6052036,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4d2f5138f811:0xe6a0ac4b96a3b8d7!8m2!3d3.0726918!4d101.6077785!16s%2Fg%2F11vm462h79?entry=tts",ChIJEfg4US9NzDER17ijlkusoOY,ZUS Coffee - Sunway Pyramid Shopping Mall,"Lot LG2.37, Level LG2, Sunway Pyramid, 3, Jalan PJS 11/15, Bandar Sunway, 47500 Petaling Jaya, Selangor, Malaysia",012-816 1349,+60 12-816 1349,3.0722832,101.6077785,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4.5,88,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Setapak Central Mall,"GK-08, Ground Floor, 67, Jln Taman Ibu Kota, Taman Danau Kota, 53300 Kuala Lumpur, Wilayah Persekutuan","https://www.google.com/maps/place/ZUS+Coffee+-+Setapak+Central+Mall/@3.2053696,101.7174933,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc393546377dcf:0x787e6c60eee01aa8!8m2!3d3.2053642!4d101.7200682!16s%2Fg%2F11l7903_8t?entry=tts",ChIJz303RjU5zDERqBrg7mBsfng,ZUS Coffee - Setapak Central Mall,"GK-08, Ground Floor, 67, Jln Taman Ibu Kota, Taman Danau Kota, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.2053642,101.7200682,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4.3,106,,OPERATIONAL
ZUS Coffee – The Exchange TRX,"Lot C.98.0, The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur, Wilayah Persekutuan","https://www.google.com/maps/place/ZUS+Coffee+-+The+Exchange+TRX/@3.1420272,101.7150998,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc372614dee76f:0x15860370c9567220!8m2!3d3.1420218!4d101.7176747!16s%2Fg%2F11vjqdq7nh?entry=tts",ChIJb-feFCY3zDERIHJWyXADhhU,ZUS Coffee - The Exchange TRX,"Lot C.98.0, The Exchange TRX, Tun Razak Exchange, 55188 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1340,+60 12-816 1340,3.1431976,101.7170742,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,3.9,149,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Taman Sri Manja,"No.25, Jalan PJS 3/46, Taman Sri Manja, 46000 Petaling Jaya","https://www.google.com/maps/place/Zus+Coffee+-+Taman+Sri+Manja/@3.0741593,101.6454747,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4b8c01eec3a3:0x489dde560e4051a4!8m2!3d3.0741539!4d101.6480496!16s%2Fg%2F11l796g5gt?entry=tts",ChIJo8PuAYxLzDERpFFADlbenUg,ZUS Coffee - Taman Sri Manja,"25, Jalan PJS 3/46, Taman Sri Manja, 46000 Petaling Jaya, Selangor, Malaysia",,,3.0741539,101.6480496,Monday: 8:00 AM – 9:40 PM; Tuesday: 8:00 AM – 9:40 PM; Wednesday: 8:00 AM – 9:40 PM; Thursday: 8:00 AM – 9:40 PM; Friday: 8:00 AM – 9:40 PM; Saturday: 8:00 AM – 9:40 PM; Sunday: 8:00 AM – 9:40 PM,4.3,98,,OPERATIONAL
ZUS Coffee – Eco Grandeur,"No 18-G (Ground Floor), Jalan Eco Grandeur 1/9A, Eco Granduer, 42300, Bandar Puncak Alam, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Eco+Grandeur+(Puncak+Alam)/@3.2323185,101.448032,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc5b90a999bc31:0x796614103216ec81!8m2!3d3.2323131!4d101.4506069!16s%2Fg%2F11vjgyzkfx?entry=tts",ChIJMbyZqZBbzDERgewWMhAUZnk,"ZUS Coffee - Eco Grandeur, Puncak Alam","No 18-G (Ground Floor, Eco Grandeur, Jln. Eco Grandeur 1/9A, 42300 Puncak Alam, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.2326251,101.4505618,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4.2,86,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Jaya Shopping Centre,"Lot G-01, Jaya Shopping Centre, Jalan 14/17, Seksyen 14, 46100 Petaling Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Jaya+Shopping+Centre/@3.109187,101.634605,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4b865df39a4f:0x7ab42417e694154e!8m2!3d3.1091816!4d101.6371799!16s%2Fg%2F11vjgyjz_d?entry=tts",ChIJT5rzXYZLzDERThWU5hcktHo,ZUS Coffee - Jaya Shopping Centre,"Lot G-01, Jaya Shopping Centre, Jalan 14/17, Seksyen 14 Petaling Jaya, 46100 Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.1091816,101.6371799,Monday: 8:00 AM – 9:40 PM; Tuesday: 8:00 AM – 9:40 PM; Wednesday: 8:00 AM – 9:40 PM; Thursday: 8:00 AM – 9:40 PM; Friday: 8:00 AM – 9:40 PM; Saturday: 8:00 AM – 9:40 PM; Sunday: 8:00 AM – 9:40 PM,3.8,123,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Eco Majestic Semenyih,"Lot 47-1, Jalan Eco Majestic 10/1A, 43500 Semenyih, Selangor.","https://www.google.com/maps/place/ZUS+Coffee+-+Eco+Majestic+Semenyih/@2.9013367,101.8324338,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdcf7ee88c831b:0x1bf91eafdca8f0e0!8m2!3d2.9013313!4d101.8350087!16s%2Fg%2F11y1zc8zg3?entry=tts",ChIJG4OM6H7PzTER4PCo3K8e-Rs,"ZUS Coffee - Eco Majestic, Semenyih","Lot 47, 1, Jln Eco Majestic 10/1A, 43500 Semenyih, Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9013313,101.8350087,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4.2,167,https://zuscoffee.com/,OPERATIONAL
"ZUS Coffee – Gateway@KLIA2 (Departure Hall, Level 3)","Lot L3-44A, Level 3, gateway@KLIA2, Lbh KLIA, 43900 KLIA, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Gateway@KLIA2+(Departure+Hall,+Level+3)/@2.7483432,101.7108774,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdbf2728315467:0x3fdb51745102a3fd!8m2!3d2.7483378!4d101.7134523!16s%2Fg%2F11l6ygql78?entry=tts",ChIJZ1QxKCe_zTER_aMCUXRR2z8,"ZUS Coffee - Gateway@KLIA Terminal 2 (Departure Hall, Level 3)","Malaysia, Selangor, Sepang, Kuala Lumpur International Airport, Gateway@KLIA2邮政编码: 43900",,,2.74293,101.6863441,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4.6,69,https://zuscoffee.com/,OPERATIONAL
"ZUS Coffee – Gateway@KLIA2 (Arrival Hall, Level 2)","Lot No. L2-90B, Level 2, gateway@KLIA2, Lbh KLIA, 43900 Klia, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Gateway@KLIA2+(Arrival+Hall,+Level+2)/@2.7968849,101.6694365,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdbf8360747353:0x5212b12362a3224a!8m2!3d2.7968795!4d101.6720114!16s%2Fg%2F11l71xhql9?entry=tts",ChIJU3N0YIO_zTERSiKjYiOxElI,"ZUS Coffee - Gateway@KLIA Terminal 2 (Arrival Hall, Level 2)","Lot No. L2-90B, Level 2 gateway@KLIA2, Lbh KLIA, Kuala Lumpur International Airport, 43900 Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.7446513,101.6852555,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4.5,77,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – Taipan USJ,"No. 9 (Ground Floor), Jalan USJ 10/1E, Taipan Business Centre, 47620, Subang Jaya, Selangor","https://www.google.com/maps/place/ZUS+Coffee+-+Taipan+USJ/@3.0481363,101.5811917,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4d1a6c04a45d:0x3cdb0d58dbfdee54!8m2!3d3.0481309!4d101.5837666!16s%2Fg%2F11vlg7zh94?entry=tts",ChIJXaQEbBpNzDERVO7921gN2zw,ZUS Coffee - Taipan Business Centre,"9, Jalan USJ 10/1e, Taipan Business Centre, 47620 Subang Jaya, Selangor, Malaysia",012-816 1340,+60 12-816 1340,3.0493106,101.5837662,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,4,119,,OPERATIONAL
ZUS Coffee – Sunway Velocity Mall,"Lot 1-22, First Floor, Lingkaran SV2, Sunway Velocity Mall, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur","https://www.google.com/maps/place/ZUS+Coffee+-+Sunway+Velocity+Mall/@3.1278768,101.7222607,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc373af8696a4d:0xecefaebce3c15bb1!8m2!3d3.1278714!4d101.7248356!16s%2Fg%2F11l59fhb6c?entry=tts",ChIJTWpp-Do3zDERsVvB47yu7-w,ZUS Coffee - Sunway Velocity Mall,"Lot 1-22, First Floor, Sunway Velocity Mall, Lingkaran Sunway Velocity, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",,,3.127871400000001,101.7248356,Monday: 10:00 AM – 9:40 PM; Tuesday: 10:00 AM – 9:40 PM; Wednesday: 10:00 AM – 9:40 PM; Thursday: 10:00 AM – 9:40 PM; Friday: 10:00 AM – 9:40 PM; Saturday: 10:00 AM – 9:40 PM; Sunday: 10:00 AM – 9:40 PM,4.7,317,,OPERATIONAL
ZUS Coffee – Sapura Lot 91 KLCC,"Lot C-17, Level Concourse, Permata Sapura, Kuala Lumpur City Centre, 50088 Kuala Lumpur.","https://www.google.com/maps/place/ZUS+Coffee+-+Sapura+Lot+91+KLCC/@3.1568109,101.7106596,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc37292334e603:0x4f532d476b538a9!8m2!3d3.1568055!4d101.7132345!16s%2Fg%2F11l6g4qzr1?entry=tts",ChIJA-Y0Iyk3zDERqTi1dtQy9QQ,ZUS Coffee • Lot 91 KLCC,"Lot C-17, Level Concourse, Permata Sapura, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",012-816 1430,+60 12-816 1430,3.153094,101.7137034,Monday: 7:00 AM – 9:40 PM; Tuesday: 7:00 AM – 9:40 PM; Wednesday: 7:00 AM – 9:40 PM; Thursday: 7:00 AM – 9:40 PM; Friday: 7:00 AM – 9:40 PM; Saturday: 7:00 AM – 9:40 PM; Sunday: 7:00 AM – 9:40 PM,3.9,182,https://zuscoffee.com/,OPERATIONAL
"ZUS Coffee – Taman Myra Meranti, Puchong","No. 8A (Ground Floor), Jalan MM4, Taman Myra Meranti, 47120 Puchong, Selangor Darul Ehsan","https://www.google.com/maps/place/ZUS+Coffee+-+Taman+Myra+Meranti,+Puchong/@2.9673224,101.6395148,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb56a8111ac6d:0x8e0cc0bcb0da0c4f!8m2!3d2.967317!4d101.6420897!16s%2Fg%2F11l6j_mc0g?entry=tts",ChIJbawRgWq1zTERTwzasLzADI4,"ZUS Coffee - Taman Myra Meranti, Puchong","No. 8A (Ground Floor, Jln MM4, Taman Myra Meranti, 47120 Selangor, Malaysia",012-816 1340,+60 12-816 1340,2.9678308,101.6421528,Monday: 8:00 AM – 9:40 PM; Tuesday: 8:00 AM – 9:40 PM; Wednesday: 8:00 AM – 9:40 PM; Thursday: 8:00 AM – 9:40 PM; Friday: 8:00 AM – 9:40 PM; Saturday: 8:00 AM – 9:40 PM; Sunday: 8:00 AM – 9:40 PM,4,52,https://zuscoffee.com/,OPERATIONAL
ZUS Coffee – OUG Parklane,"A1-0-12 (Ground Floor), OUG Parklane, Jalan 1/152, Taman OUG Parklane, 58200 Kuala Lumpur","https://www.google.com/maps/place/ZUS+Coffee+-+OUG+Parklane/@3.0685944,101.654302,17z/data=!4m7!3m6!1s0x31cc4b9cbd12272f:0x2d34264bf5e5f618!8m2!3d3.0680263!4d101.6565977!15sChlaVVMgQ29mZmVlIC0gT1VHIFBhcmtsYW5lWhkiF3p1cyBjb2ZmZWUgb3VnIHBhcmtsYW5lkgEEY2FmZeABAA!16s%2Fg%2F11vj74svdh?entry=tts",ChIJUbBjxrNLzDERheRahdIlBvo,ZUS Coffee | OUG Parklane,"A1-0-12 (Ground Floor, OUG Parklane, Jalan 1/152, Taman, 58200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,3.0692162,101.6570748,Monday: 7:00 AM – 10:40 PM; Tuesday: 7:00 AM – 10:40 PM; Wednesday: 7:00 AM – 10:40 PM; Thursday: 7:00 AM – 10:40 PM; Friday: 7:00 AM – 10:40 PM; Saturday: 7:00 AM – 10:40 PM; Sunday: 7:00 AM – 10:40 PM,4.4,142,,OPERATIONAL
